cupsid,valuation,shares,filedFor,cik,ticker
65410610,"20,803","525,000",2000-03-31,320187,NKE
82028k20,"357,955","13,288,100",2000-03-31,,
82028k20,"26,938","1,000,000",2000-03-31,,
88284810,"24,650","830,300",2000-03-31,1023291,
90291110,"23,764","1,520,900",2000-03-31,811669,
94974610,"518,682","12,728,390",2000-03-31,105598,WFC
94974610,"6,112","150,000",2000-03-31,105598,WFC
94974610,"69,006","1,693,400",2000-03-31,105598,WFC
94974610,"4,930","120,970",2000-03-31,105598,WFC
94974610,"24,648","604,860",2000-03-31,105598,WFC
94974610,"56,805","1,394,000",2000-03-31,105598,WFC
94974610,"34,638","850,000",2000-03-31,105598,WFC
94974610,"1,694,999","41,595,060",2000-03-31,105598,WFC
82028k20,"$328,057","13,288,100",2000-06-30,,
82028k20,"24,688","1,000,000",2000-06-30,,
02687410,"161,475","1,493,413",1999-12-31,5272,
17123210,"446,158","7,922,900",1999-12-31,20171,
31340030,"1,000,516","21,259,300",1999-12-31,872210,FMCC
31340030,"1,355,400","28,800,000",1999-12-31,872210,FMCC
31340030,"447,094","9,500,000",1999-12-31,872210,FMCC
31340030,"84,712","1,800,000",1999-12-31,872210,FMCC
31358610,"326,667","5,231,900",1999-12-31,310522,FNMA
31358610,"11,538","184,800",1999-12-31,310522,FNMA
31996310,"500,290","10,145,200",1999-12-31,4962,
31996310,"41,916","850,000",1999-12-31,4962,
36473010,"296,626","3,636,800",1999-12-31,39899,
36955010,"182,651","3,462,577",1999-12-31,750556,GD
36955010,"79,716","1,511,200",1999-12-31,750556,GD
53932010,"184,156","4,894,500",1999-12-31,352363,
65410610,"278,177","5,612,600",1999-12-31,320187,NKE
65410610,"26,020","525,000",1999-12-31,320187,NKE
82028k20,"231,875","7,000,000",1999-12-31,,
82028k20,"16,562","500,000",1999-12-31,,
94974610,"514,704","12,728,390",1999-12-31,105598,WFC
94974610,"6,066","150,000",1999-12-31,105598,WFC
94974610,"68,477","1,693,400",1999-12-31,105598,WFC
94974610,"4,892","120,970",1999-12-31,105598,WFC
94974610,"24,459","604,860",1999-12-31,105598,WFC
94974610,"56,370","1,394,000",1999-12-31,105598,WFC
94974610,"34,372","850,000",1999-12-31,105598,WFC
94974610,"1,682,000","41,595,060",1999-12-31,105598,WFC
01340030,"861,002","21,259,300",2000-06-30,,
01340030,"627,710","15,499,000",2000-06-30,,
01340030,"382,923","9,454,900",2000-06-30,,
01340030,"72,900","1,800,000",2000-06-30,,
00291110,"22,338","1,520,900",2000-06-30,,
02687410,"115,649","1,330,250",1999-09-30,5272,
17123210,"360,292","7,260,300",1999-09-30,20171,
22160Q10,"32,760","455,000",1999-09-30,909832,
25468710,"150,938","5,805,313",1999-09-30,1744489,DIS
25468710,"122,771","4,721,943",1999-09-30,1744489,DIS
25468710,"204,618","7,869,906",1999-09-30,1744489,DIS
25468710,"40,923","1,573,980",1999-09-30,1744489,DIS
31340030,"1,105,484","21,259,300",1999-09-30,872210,FMCC
31340030,"1,497,600","28,800,000",1999-09-30,872210,FMCC
31340030,"494,000","9,500,000",1999-09-30,872210,FMCC
31340030,"93,600","1,800,000",1999-09-30,872210,FMCC
31358610,"327,975","5,231,900",1999-09-30,310522,FNMA
31358610,"11,585","184,800",1999-09-30,310522,FNMA
31996310,"506,739","11,549,600",1999-09-30,4962,
31996310,"37,294","850,000",1999-09-30,4962,
36473010,"251,621","3,636,800",1999-09-30,39899,
36955010,"228,466","3,659,110",1999-09-30,750556,GD
36955010,"94,356","1,511,200",1999-09-30,750556,GD
53932010,"151,730","4,894,500",1999-09-30,352363,
65410610,"324,904","5,712,600",1999-09-30,320187,NKE
65410610,"29,859","525,000",1999-09-30,320187,NKE
67034010,"160,939","3,379,300",1999-09-30,,
82028k20,"189,631","6,879,900",1999-09-30,,
82028k20,"13,781","500,000",1999-09-30,,
91159610,"152,647","5,056,629",1999-09-30,101542,
91159610,"122,769","4,066,871",1999-09-30,101542,
91159610,"110,128","3,648,121",1999-09-30,101542,
91159610,"43,801","1,450,956",1999-09-30,101542,
91159610,"4,318","143,028",1999-09-30,101542,
91159610,"2,272","75,264",1999-09-30,101542,
91159610,"6,524","216,132",1999-09-30,101542,
94974610,"504,362","12,728,390",1999-09-30,105598,WFC
94974610,"5,944","150,000",1999-09-30,105598,WFC
94974610,"67,101","1,693,400",1999-09-30,105598,WFC
94974610,"4,793","120,970",1999-09-30,105598,WFC
94974610,"23,968","604,860",1999-09-30,105598,WFC
94974610,"55,237","1,394,000",1999-09-30,105598,WFC
94974610,"33,681","850,000",1999-09-30,105598,WFC
94974610,"1,648,204","41,595,060",1999-09-30,105598,WFC
02581610,"897,874","17,225,400",2000-06-30,922812,AXP
02581610,"416,720","7,994,634",2000-06-30,922812,AXP
02581610,"6,268,338","120,255,879",2000-06-30,922812,AXP
02581610,"101,284","1,943,100",2000-06-30,922812,AXP
02581610,"72,960","1,399,713",2000-06-30,922812,AXP
02581610,"145,532","2,791,974",2000-06-30,922812,AXP
17123210,"129,753","2,109,800",2000-06-30,20171,
17296710,"8,487","140,867",2000-06-30,831001,
17296710,"224,126","3,719,929",2000-06-30,831001,
17296710,"5,900","97,919",2000-06-30,831001,
17296710,"16,125","267,630",2000-06-30,831001,
19121610,"22,975","400,000",2000-06-30,21344,KO
19121610,"102,009","1,776,000",2000-06-30,21344,KO
19121610,"413,872","7,205,600",2000-06-30,21344,KO
19121610,"2,305,633","40,141,600",2000-06-30,21344,KO
19121610,"8,038,125","139,945,600",2000-06-30,21344,KO
19121610,"524,933","9,139,200",2000-06-30,21344,KO
19121610,"52,383","912,000",2000-06-30,21344,KO
19121610,"27,570","480,000",2000-06-30,21344,KO
26483B10,"462,016","16,140,300",2000-06-30,1059556,
26483B10,"224,984","7,859,700",2000-06-30,1059556,
28102010,"18,880","921,000",2000-06-30,92103,EIX
31996310,"438,883","8,844,000",2000-06-30,4962,
31996310,"42,181","850,000",2000-06-30,4962,
36144810,"154,384","4,540,700",2000-06-30,40211,GATX
36144810,"95,200","2,800,000",2000-06-30,40211,GATX
36473010,"217,526","3,636,800",2000-06-30,39899,
37576610,"2,096,250","60,000,000",2000-06-30,41499,
37576610,"726,700","20,800,000",2000-06-30,41499,
37576610,"223,600","6,400,000",2000-06-30,41499,
37576610,"223,600","6,400,000",2000-06-30,41499,
37576610,"27,950","800,000",2000-06-30,41499,
37576610,"55,900","1,600,000",2000-06-30,41499,
39056810,"220,500","7,000,000",2000-06-30,43362,
48007410,"370,125","15,750,000",2000-06-30,874016,
53932010,"172,531","4,894,500",2000-06-30,352363,
65410610,"235,518","5,915,600",2000-06-30,320187,NKE
65410610,"20,902","525,000",2000-06-30,320187,NKE
82028K20,"328,057","13,288,100",2000-06-30,932872,SJR/BEUR
82028K20,"12,344","500,000",2000-06-30,932872,SJR/BEUR
86791410,"264,138","5,781,400",2000-06-30,750556,
86791410,"39,291","860,000",2000-06-30,750556,
93964010,"427,477","894,304",2000-06-30,104889,
93964010,"70,893","148,311",2000-06-30,104889,
93964010,"309,823","648,165",2000-06-30,104889,
93964010,"17,679","36,985",2000-06-30,104889,
95081710,"1,169,133","5,703,087",2000-06-30,,
98939010,"17,354","816,655",2000-06-30,109261,
02687410,"155,972","1,330,250",1999-06-30,5272,
17123210,"37,120","534,100",1999-06-30,20171,
22160Q10,"36,428","455,000",1999-06-30,909832,
25468710,"206,151","6,690,490",1999-06-30,1744489,DIS
25468710,"243,111","7,890,023",1999-06-30,1744489,DIS
25468710,"145,495","4,721,943",1999-06-30,1744489,DIS
25468710,"242,491","7,869,906",1999-06-30,1744489,DIS
25468710,"48,498","1,573,980",1999-06-30,1744489,DIS
30158610,"93,569","1,100,000",1999-06-30,914069,
31340030,"1,233,039","21,259,300",1999-06-30,872210,FMCC
31340030,"1,670,400","28,800,000",1999-06-30,872210,FMCC
31340030,"551,000","9,500,000",1999-06-30,872210,FMCC
31340030,"104,400","1,800,000",1999-06-30,872210,FMCC
31358610,"380,869","5,580,500",1999-06-30,310522,FNMA
31358610,"12,613","184,800",1999-06-30,310522,FNMA
31996310,"565,209","11,549,600",1999-06-30,4962,
31996310,"41,597","850,000",1999-06-30,4962,
36473010,"282,923","3,963,900",1999-06-30,39899,
36955010,"308,347","4,476,910",1999-06-30,750556,GD
36955010,"104,084","1,511,200",1999-06-30,750556,GD
65410610,"362,036","5,712,600",1999-06-30,320187,NKE
65410610,"33,272","525,000",1999-06-30,320187,NKE
67034010,"190,182","4,009,100",1999-06-30,,
82028k20,"170,194","4,281,600",1999-06-30,,
91159610,"168,765","5,056,629",1999-06-30,101542,
91159610,"23,926","716,871",1999-06-30,101542,
91159610,"106,841","3,201,221",1999-06-30,101542,
91159610,"48,426","1,450,956",1999-06-30,101542,
91159610,"4,774","143,028",1999-06-30,101542,
91159610,"2,512","75,264",1999-06-30,101542,
91159610,"7,213","216,132",1999-06-30,101542,
94974610,"544,139","12,728,390",1999-06-30,105598,WFC
94974610,"6,413","150,000",1999-06-30,105598,WFC
94974610,"72,393","1,693,400",1999-06-30,105598,WFC
94974610,"5,171","120,970",1999-06-30,105598,WFC
94974610,"25,858","604,860",1999-06-30,105598,WFC
94974610,"59,594","1,394,000",1999-06-30,105598,WFC
94974610,"36,338","850,000",1999-06-30,105598,WFC
94974610,"1,888,483","44,175,060",1999-06-30,105598,WFC
02581610,"855,169","5,741,800",2000-03-31,922812,AXP
02581610,"396,900","2,664,878",2000-03-31,922812,AXP
02581610,"5,970,203","40,085,293",2000-03-31,922812,AXP
02581610,"96,467","647,700",2000-03-31,922812,AXP
02581610,"69,490","466,571",2000-03-31,922812,AXP
02581610,"138,610","930,658",2000-03-31,922812,AXP
17296710,"14,422","240,867",2000-03-31,831001,
17296710,"287,754","4,805,909",2000-03-31,831001,
17296710,"11,850","197,919",2000-03-31,831001,
17296710,"16,024","267,630",2000-03-31,831001,
19121610,"18,775","400,000",2000-03-31,21344,KO
19121610,"83,361","1,776,000",2000-03-31,21344,KO
19121610,"338,213","7,205,600",2000-03-31,21344,KO
19121610,"1,884,146","40,141,600",2000-03-31,21344,KO
19121610,"6,568,697","139,945,600",2000-03-31,21344,KO
19121610,"428,971","9,139,200",2000-03-31,21344,KO
19121610,"42,807","912,000",2000-03-31,21344,KO
19121610,"22,530","480,000",2000-03-31,21344,KO
26483B10,"462,016","16,140,300",2000-03-31,1059556,
26483B10,"224,984","7,859,700",2000-03-31,1059556,
36144810,"172,547","4,540,700",2000-03-31,40211,GATX
36144810,"106,400","2,800,000",2000-03-31,40211,GATX
37576610,"2,261,250","60,000,000",2000-03-31,41499,
37576610,"783,900","20,800,000",2000-03-31,41499,
37576610,"241,200","6,400,000",2000-03-31,41499,
37576610,"241,200","6,400,000",2000-03-31,41499,
37576610,"30,150","800,000",2000-03-31,41499,
37576610,"60,300","1,600,000",2000-03-31,41499,
39056810,"220,344","6,480,700",2000-03-31,43362,
48007410,"498,094","15,750,000",2000-03-31,874016,
86791410,"333,876","5,781,400",2000-03-31,750556,
86791410,"49,665","860,000",2000-03-31,750556,
93964010,"483,818","894,304",2000-03-31,104889,
93964010,"80,236","148,311",2000-03-31,104889,
93964010,"350,657","648,165",2000-03-31,104889,
93964010,"20,009","36,985",2000-03-31,104889,
95081710,"1,454,287","5,703,087",2000-03-31,,
98939010,"18,120","816,655",2000-03-31,109261,
02687410,"166,493","1,380,250",1999-03-31,5272,
17123210,"160,807","2,745,900",1999-03-31,20171,
22160Q10,"41,661","455,000",1999-03-31,909832,
25468710,"208,242","6,690,490",1999-03-31,1744489,DIS
25468710,"415,295","13,342,823",1999-03-31,1744489,DIS
25468710,"146,970","4,721,943",1999-03-31,1744489,DIS
25468710,"244,951","7,869,906",1999-03-31,1744489,DIS
25468710,"48,990","1,573,980",1999-03-31,1744489,DIS
30158610,"78,100","1,100,000",1999-03-31,914069,
31340030,"1,218,424","21,259,300",1999-03-31,872210,FMCC
31340030,"1,650,600","28,800,000",1999-03-31,872210,FMCC
31340030,"544,469","9,500,000",1999-03-31,872210,FMCC
31340030,"103,162","1,800,000",1999-03-31,872210,FMCC
31358610,"386,450","5,580,500",1999-03-31,310522,FNMA
31358610,"12,797","184,800",1999-03-31,310522,FNMA
31996310,"493,745","11,549,600",1999-03-31,4962,
31996310,"36,337","850,000",1999-03-31,4962,
36473010,"249,726","3,963,900",1999-03-31,39899,
36955010,"397,222","6,182,437",1999-03-31,750556,GD
36955010,"97,095","1,511,200",1999-03-31,750556,GD
65410610,"329,546","5,712,600",1999-03-31,320187,NKE
65410610,"30,286","525,000",1999-03-31,320187,NKE
67034010,"190,896","4,332,400",1999-03-31,,
91159610,"172,241","5,056,629",1999-03-31,101542,
91159610,"24,418","716,871",1999-03-31,101542,
91159610,"124,281","3,648,621",1999-03-31,101542,
91159610,"49,423","1,450,956",1999-03-31,101542,
91159610,"4,872","143,028",1999-03-31,101542,
91159610,"2,564","75,264",1999-03-31,101542,
91159610,"7,362","216,132",1999-03-31,101542,
94974610,"446,289","12,728,390",1999-03-31,105598,WFC
94974610,"5,259","150,000",1999-03-31,105598,WFC
94974610,"59,375","1,693,400",1999-03-31,105598,WFC
94974610,"4,242","120,970",1999-03-31,105598,WFC
94974610,"21,208","604,860",1999-03-31,105598,WFC
94974610,"48,877","1,394,000",1999-03-31,105598,WFC
94974610,"29,803","850,000",1999-03-31,105598,WFC
94974610,"1,588,684","45,310,060",1999-03-31,105598,WFC
17296710,"10,170","214,103",1999-06-30,831001,
17296710,"224,376","4,723,712",1999-06-30,831001,
17296710,"38,137","802,894",1999-06-30,831001,
17296710,"63,562","1,338,157",1999-06-30,831001,
17296710,"8,263","173,959",1999-06-30,831001,
17296710,"6,356","133,815",1999-06-30,831001,
39056810,"184,250","4,000,000",1999-06-30,43362,
59491820,"16,740","167,500",1999-06-30,789019,MSFT 2.75 12/15/99 +A
77032310,"25,812","1,000,000",1999-06-30,315213,RHI
87224110,"223,942","4,035,000",1999-06-30,700997,
89102710,"15,347","449,728",1999-06-30,320335,GL
89102710,"7,263","212,834",1999-06-30,320335,GL
93005910,705,"25,589",1999-06-30,1052100,WDR
93005910,334,"12,110",1999-06-30,1052100,WDR
93005920,"2,974","110,138",1999-06-30,1052100,
93005920,"1,407","52,123",1999-06-30,1052100,
98939010,"20,110","816,655",1999-06-30,109261,
17296710,"9,117","142,736",1999-03-31,831001,
17296710,"212,135    3",",321,097",1999-03-31,831001,
17296710,"34,190","535,263",1999-03-31,831001,
17296710,"56,983","892,105",1999-03-31,831001,
17296710,"7,408","115,973",1999-03-31,831001,
17296710,"5,698","89,210",1999-03-31,831001,
36555810,"3,229","203,400",1999-03-31,916459,
39056810,"147,000    4",",000,000",1999-03-31,43362,
56418H10,"65,777    2",",814,000",1999-03-31,62072,MAN
59491820,"12,066","122,500",1999-03-31,789019,MSFT 2.75 12/15/99 +A
77032310,"32,812    1",",000,000",1999-03-31,315213,RHI
87224110,"175,522    4",",035,000",1999-03-31,700997,
89102710,"14,223","449,728",1999-03-31,320335,GL
89102710,"6,731","212,834",1999-03-31,320335,GL
93005910,525,"25,589",1999-03-31,1052100,WDR
93005910,248,"12,110",1999-03-31,1052100,WDR
93005920,"2,189","110,138",1999-03-31,1052100,
93005920,"1,036","52,123",1999-03-31,1052100,
98939010,"19,855","816,655",1999-03-31,109261,
17296710,"9,421","214,103",1999-09-30,831001,
17296710,"87,987","1,999,705",1999-09-30,831001,
17296710,"35,327","802,894",1999-09-30,831001,
17296710,"58,879","1,338,157",1999-09-30,831001,
17296710,"7,654","173,959",1999-09-30,831001,
17296710,"5,888","133,815",1999-09-30,831001,
22404495,"77,830","1,864,182",1999-09-30,,
26483B10,"10,591","354,500",1999-09-30,1059556,
39056810,"152,252","4,000,000",1999-09-30,43362,
48007410,"203,231","7,068,900",1999-09-30,874016,
59491820,"16,865","167,500",1999-09-30,789019,MSFT 2.75 12/15/99 +A
77032310,"23,750","1,000,000",1999-09-30,315213,RHI
89102710,"11,637","449,728",1999-09-30,320335,GL
89102710,"5,507","212,834",1999-09-30,320335,GL
93005910,568,"25,589",1999-09-30,1052100,WDR
93005910,269,"12,110",1999-09-30,1052100,WDR
93005920,"2,354","110,138",1999-09-30,1052100,
93005920,"1,114","52,123",1999-09-30,1052100,
98939010,"17,456","816,655",1999-09-30,109261,
02687410,"228,378","2,363,550",1998-12-31,5272,
17296710,"7,092","142,736",1998-12-31,831001,
17296710,"165,039","3,321,545",1998-12-31,831001,
17296710,"26,596","535,263",1998-12-31,831001,
17296710,"44,326","892,105",1998-12-31,831001,
17296710,"5,762","115,973",1998-12-31,831001,
17296710,"4,432","89,210",1998-12-31,831001,
22160Q10,"40,064","555,000",1998-12-31,909832,
25468710,"308,362       1","0,278,735",1998-12-31,1744489,DIS
25468710,"802,730       2","6,757,678",1998-12-31,1744489,DIS
25468710,"141,658","4,721,943",1998-12-31,1744489,DIS
25468710,"236,097","7,869,906",1998-12-31,1744489,DIS
25468710,"47,219","1,573,980",1998-12-31,1744489,DIS
